City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
356,pemangkat,1.1667,108.9667,27.37,80,100,2.89,ID,1706669981
357,progreso,21.2833,-89.6667,18.87,73,39,4.13,MX,1706669981
358,al mishkhab,31.8042,44.4911,9.06,55,0,3.16,IQ,1706669981
359,gizo,-8.103,156.8419,28.72,73,93,5.82,SB,1706669982
360,nicoya,10.1483,-85.452,24.53,69,12,6.39,CR,1706669982
361,fisterra,42.9049,-9.2629,10.01,77,100,2.14,ES,1706669982
362,urangan,-25.3,152.9,29.0,77,100,6.26,AU,1706669982
363,caetite,-14.0694,-42.475,20.19,87,47,0.65,BR,1706669983
364,kargat,55.1956,80.2811,-20.53,96,99,3.09,RU,1706669983
365,louny,50.357,13.7967,9.13,78,100,0.91,CZ,1706669983
366,fort st. john,56.2499,-120.8529,5.94,56,20,6.69,CA,1706669983
367,saynshand,44.8824,110.1163,-23.93,84,9,1.8,MN,1706669984
368,zheleznodorozhnyy,55.7503,38.0042,-0.71,100,99,1.31,RU,1706669984
369,pacocha,-17.5833,-71.3333,22.19,85,97,1.36,PE,1706669984
370,staraya kulatka,52.7167,47.6167,-10.2,94,13,2.82,RU,1706669984
371,nadym,65.5333,72.5167,-22.39,95,17,6.85,RU,1706669985
372,darhan,49.4867,105.9228,-27.28,94,22,1.53,MN,1706669985
373,shalqar,47.8333,59.6,-6.42,95,100,6.73,KZ,1706669985
374,dhulikhel,27.6189,85.5529,4.75,54,5,0.65,NP,1706669985
375,saint augustine beach,29.8505,-81.2654,12.81,66,0,4.12,US,1706669986
376,igarka,67.4667,86.5833,-22.51,81,93,6.79,RU,1706669986
377,songea,-10.6833,35.65,17.09,95,94,0.48,TZ,1706669986
378,san luis de la loma,17.2706,-100.8939,25.06,78,100,1.4,MX,1706669986
379,tahe,52.3333,124.7333,-21.3,79,85,3.43,CN,1706669987
380,munnerstadt,50.25,10.1833,6.03,91,100,1.35,DE,1706669987
381,roma,43.2128,-75.4557,-0.03,91,100,3.33,US,1706669987
382,luis correia,-2.8792,-41.6669,27.3,83,16,5.32,BR,1706669987
383,kenora,49.8167,-94.4337,-0.46,93,40,4.63,CA,1706669988
384,aban,56.67,96.06,-28.05,96,7,1.95,RU,1706669988
385,san martin,-33.081,-68.4681,31.3,38,27,3.0,AR,1706669988
386,mhamid,29.82,-5.72,12.58,45,100,3.66,MA,1706669988
387,thaon-les-vosges,48.25,6.4167,5.08,90,100,1.55,FR,1706669988
388,pikalevo,59.5183,34.1664,-4.04,97,100,2.14,RU,1706669989
389,alofi,-19.0595,-169.9187,27.73,84,100,6.42,NU,1706669989
390,brooks,50.5834,-111.8851,5.02,80,100,2.57,CA,1706669989
391,papao,-17.75,-149.55,29.81,81,80,3.16,PF,1706669990
392,aljezur,37.3191,-8.8033,11.99,82,94,2.67,PT,1706669990
393,lompoc,34.6391,-120.4579,13.4,85,40,0.45,US,1706669778
394,kruisfontein,-34.0033,24.7314,20.14,79,100,2.86,ZA,1706669991
395,lankaran,38.7543,48.8506,3.04,100,100,1.54,AZ,1706669991
396,general conesa,-40.1,-64.4333,25.9,52,0,5.57,AR,1706669991
397,georgetown,5.4112,100.3354,30.53,66,20,3.6,MY,1706669721
398,payson,40.0444,-111.7321,7.94,62,0,1.54,US,1706669822
399,morropon,-5.1822,-79.9689,26.57,79,100,2.41,PE,1706669992
400,sao joao da barra,-21.6403,-41.0511,24.68,95,100,0.45,BR,1706669992
401,torghay,49.6339,63.4981,-11.75,96,96,3.73,KZ,1706669992
402,suntar,62.1444,117.6319,-24.72,95,100,2.54,RU,1706669992
403,rondonopolis,-16.4708,-54.6356,24.78,75,100,0.71,BR,1706669949
404,burutu,5.3509,5.5076,25.68,88,45,1.25,NG,1706669993
405,orchard homes,46.8633,-114.0484,3.8,92,0,1.79,US,1706669993
406,klyuchi,52.2667,79.1667,-13.58,91,100,2.73,RU,1706669993
407,lagunas,-5.2269,-75.6753,25.56,83,99,1.37,PE,1706669994
408,isangel,-19.55,169.2667,27.14,72,44,1.74,VU,1706669994
409,fortaleza,-3.7227,-38.5247,29.01,83,40,3.6,BR,1706669915
410,lazaro cardenas,17.9583,-102.2,25.21,74,100,0.66,MX,1706669754
411,shar'ya,58.3686,45.5144,-9.45,96,6,2.24,RU,1706669994
412,susuman,62.7833,148.1667,-32.23,97,100,0.89,RU,1706669995
413,chongwe,-15.3292,28.682,17.81,91,79,1.69,ZM,1706669995
414,rengasdengklok,-6.1592,107.2981,27.07,80,99,3.84,ID,1706669995
415,al musayyib,32.7833,44.2825,9.31,66,0,3.34,IQ,1706669995
416,shingu,33.7333,135.9833,11.89,86,100,1.93,JP,1706669996
417,zeerust,-25.5369,26.0751,19.25,71,52,3.18,ZA,1706669996
418,labrador city,52.9463,-66.9114,-11.01,59,100,6.71,CA,1706669996
419,pechora,65.1472,57.2244,-4.52,97,99,1.79,RU,1706669996
420,vredendal,-31.6683,18.5012,19.26,75,82,0.62,ZA,1706669997
421,ngama,11.7833,17.1667,19.0,20,0,5.15,TD,1706669997
422,podgornoye,51.735,39.1496,-2.88,100,100,2.0,RU,1706669997
423,keningau,5.3378,116.1602,29.83,62,89,0.88,MY,1706669997
424,at-bashi,41.1702,75.8106,-11.2,93,100,0.38,KG,1706669998
425,kerikeri,-35.2268,173.9474,23.51,64,54,2.76,NZ,1706669998
426,duyun,26.2667,107.5167,12.88,93,100,3.13,CN,1706669998
427,harper,4.375,-7.7169,26.77,84,86,3.3,LR,1706669999
428,siloam springs,36.1881,-94.5405,9.56,64,0,0.0,US,1706669999
429,inhambane,-23.865,35.3833,23.25,88,3,4.3,MZ,1706669880
430,bogande,12.9714,-0.1436,21.15,19,38,4.06,BF,1706669999
431,pizarro,4.9533,-77.366,26.68,84,89,1.81,CO,1706669999
432,baardheere,2.3446,42.2764,25.0,75,89,4.73,SO,1706670000
433,alice,27.7523,-98.0697,13.69,67,0,3.09,US,1706670000
434,moab,38.5733,-109.5498,6.38,59,0,0.71,US,1706670001
435,senador jose porfirio,-2.5908,-51.9542,24.42,83,100,1.18,BR,1706670002
436,quellon,-43.1167,-73.6167,14.31,93,99,2.29,CL,1706670003
437,sumberpucung,-8.1586,112.4829,29.43,67,10,1.66,ID,1706670005
438,richards bay,-28.783,32.0377,21.36,86,1,1.14,ZA,1706670005
439,linhares,-19.3911,-40.0722,24.12,97,100,2.22,BR,1706670006
440,egilsstadir,65.2653,-14.3948,-2.05,69,0,2.57,IS,1706670007
441,coxen hole,16.3244,-86.5366,22.6,78,75,2.57,HN,1706670008
442,monrovia,6.3005,-10.7969,24.87,83,77,2.99,LR,1706670008
443,tuzlukcu,38.4778,31.6264,-3.01,80,100,2.23,TR,1706670010
444,acarau,-2.8856,-40.12,26.44,84,4,3.96,BR,1706670011
445,san jose de jachal,-30.2406,-68.7469,28.25,35,49,2.91,AR,1706670012
446,birjand,32.8663,59.2211,5.26,56,75,3.09,IR,1706670012
447,magangue,9.242,-74.7547,26.89,65,42,2.18,CO,1706670013
448,juneau,58.3019,-134.4197,1.0,95,100,0.0,US,1706670014
449,bumba,2.1833,22.4667,24.85,46,100,1.06,CD,1706670015
450,funafuti,-8.5243,179.1942,30.0,79,75,6.17,TV,1706670015
451,toyooka,35.5333,134.8333,5.03,93,75,0.51,JP,1706670016
452,cambria,35.5641,-121.0808,14.43,95,48,1.67,US,1706670017
453,bellaire,29.7058,-95.4588,16.72,64,75,0.89,US,1706670018
454,hunchun,42.8675,130.3581,-0.66,51,75,6.87,CN,1706670019
455,vecpiebalga,57.0599,25.8127,0.09,92,100,3.37,LV,1706670019
456,ulladulla,-35.35,150.4667,22.65,89,100,3.88,AU,1706670020
457,midoun,33.8081,10.9923,8.92,65,2,2.6,TN,1706670021
458,nema,57.5067,50.5011,-6.75,94,39,3.56,RU,1706670022
459,san ignacio rio muerto,27.4167,-110.2333,20.73,55,5,1.54,MX,1706670022
460,raja,8.4596,25.678,20.16,19,100,2.98,SS,1706670023
461,al jawf,29.5,38.75,5.95,57,0,3.67,SA,1706670024
462,taltal,-25.4,-70.4833,20.78,84,17,0.82,CL,1706669758
463,al kharijah,25.4514,30.5464,7.27,50,0,2.15,EG,1706670024
464,amarante,-6.2411,-42.8547,24.43,76,2,0.85,BR,1706670025
465,shihezi,44.3,86.0333,-17.38,96,100,0.88,CN,1706670026
466,korpilahti,62.0167,25.55,0.3,99,100,3.06,FI,1706670026
467,sinop,41.7711,34.8709,0.29,88,97,0.68,TR,1706670026
468,la almunia de dona godina,41.4767,-1.3745,10.35,73,6,0.18,ES,1706670027
469,el nido,11.1858,119.3956,27.69,70,63,5.64,PH,1706670027
470,bubaque,11.2833,-15.8333,25.24,68,100,4.11,GW,1706670028
471,sabzevar,36.2126,57.6819,1.36,56,5,2.43,IR,1706670028
472,lupane,-18.9315,27.807,17.51,71,1,2.62,ZW,1706670029
473,noumea,-22.2763,166.4572,30.99,65,50,5.79,NC,1706669709
474,toormina,-30.3526,153.0903,26.94,74,100,3.6,AU,1706670031
475,chibougamau,49.9168,-74.3659,-9.21,92,75,2.57,CA,1706670031
476,camocim,-2.9022,-40.8411,28.02,81,20,6.74,BR,1706670032
477,uturoa,-16.7333,-151.4333,29.07,73,96,4.96,PF,1706670032
478,magadan,59.5667,150.8,-21.44,79,9,2.75,RU,1706670033
479,alachua,29.7086,-82.3332,10.51,72,81,2.21,US,1706670033
480,port saint john's,-31.6229,29.5448,22.09,94,59,3.87,ZA,1706670034
481,sisimiut,66.9395,-53.6735,-20.38,74,100,8.34,GL,1706670034
482,ust'-kut,56.7938,105.7672,-28.54,96,42,0.52,RU,1706670035
483,zhelezinka,53.54,75.3072,-16.14,94,99,2.93,KZ,1706670035
484,daru,-9.0763,143.2092,29.28,75,99,2.9,PG,1706670036
485,westport,41.1415,-73.3579,2.01,73,100,5.66,US,1706669993
486,wanganui,-39.9333,175.05,22.0,83,49,6.26,NZ,1706670036
487,mandera,3.9366,41.867,25.71,65,57,2.86,KE,1706670037
488,yanam,16.7333,82.2167,23.62,68,6,1.13,IN,1706670037
489,saint-philippe,-21.3585,55.7679,25.77,85,64,4.42,RE,1706669842
490,margate,51.3813,1.3862,7.05,91,69,1.34,GB,1706670038
491,stanthorpe,-28.6667,151.95,24.12,74,15,4.12,AU,1706670038
492,umba,66.6871,34.3429,-0.76,80,23,6.59,RU,1706670039
493,kavaratti,10.5669,72.642,27.55,67,19,2.65,IN,1706670039
494,bei'an,24.5399,109.533,13.95,98,100,0.6,CN,1706670040
495,kharkhorin,47.1975,102.8238,-20.5,89,6,0.53,MN,1706670040
496,machico,32.7,-16.7667,18.89,76,20,1.54,PT,1706670040
497,caala,-12.8525,15.5606,15.74,95,98,0.8,AO,1706670041
498,miranda de ebro,42.6865,-2.947,7.21,92,91,1.19,ES,1706670041
499,guatire,10.4762,-66.5427,22.43,86,55,0.69,VE,1706670042
500,chegdomyn,51.1167,133.0167,-24.03,88,100,1.0,RU,1706670042
501,sihanoukville,10.6093,103.5296,27.97,74,20,4.63,KH,1706670042
502,ebon,4.582,168.6964,27.22,79,100,6.41,MH,1706670042
503,sabang,5.8933,95.3214,28.12,76,44,8.67,ID,1706669848
504,qaisumah,28.3112,46.1273,9.98,71,0,0.0,SA,1706670043
505,kenai,60.5544,-151.2583,-16.59,82,20,0.0,US,1706670043
506,mudgee,-32.5943,149.5871,35.73,24,14,2.51,AU,1706670044
507,gavrilov-yam,57.3018,39.8533,-10.09,99,82,1.62,RU,1706670044
508,ribeira brava,32.65,-17.0667,18.89,70,65,2.01,PT,1706670044
509,goundi,9.3627,17.366,22.31,20,5,2.2,TD,1706670044
510,lata,40.1629,-8.3327,8.37,77,98,1.61,PT,1706670044
511,nantucket,41.2835,-70.0995,-2.22,59,100,3.19,US,1706670045
512,zyryanskoye,56.8306,86.6258,-24.64,100,100,1.81,RU,1706670045
513,thamaga,-24.6701,25.5397,19.57,65,7,4.03,BW,1706670045
514,harstad,68.799,16.5293,2.66,88,100,12.96,NO,1706670045
515,yelizovo,53.1873,158.3805,-10.92,51,40,4.02,RU,1706670046
516,puerto aysen,-45.4,-72.7,13.79,99,100,2.16,CL,1706670047
517,tual,-5.6667,132.75,28.68,77,100,7.28,ID,1706670047
518,jayrud,33.8074,36.7404,3.79,90,81,1.82,SY,1706670047
519,cooma,-36.2333,149.1333,26.77,46,30,3.56,AU,1706670047
520,pontevedra,42.431,-8.6444,13.97,80,100,1.89,ES,1706670048
521,nova sintra,14.8667,-24.7167,20.93,61,0,5.0,CV,1706670048
522,karimganj,24.8667,92.35,19.07,48,2,1.46,IN,1706670048
523,madisonville,37.3281,-87.4989,4.92,86,100,1.79,US,1706670049
524,yanykurgan,43.915,67.2481,-5.9,92,100,3.76,KZ,1706670049
525,muhos,64.808,25.9931,-0.12,90,81,5.04,FI,1706670049
526,pangai,-19.8,-174.35,26.06,94,100,3.09,TO,1706670050
527,puerto armuelles,8.2833,-82.8667,27.99,80,35,1.34,PA,1706670050
528,wellington,-41.2866,174.7756,22.53,68,9,5.66,NZ,1706669914
529,saint-pierre,-21.3393,55.4781,25.82,78,74,2.06,RE,1706670051
530,greenfield,42.9614,-88.0126,2.99,87,100,3.09,US,1706670051
531,selkirk,50.1436,-96.8845,2.04,94,2,4.47,CA,1706669853
532,bac lieu,9.285,105.7244,28.23,66,46,7.54,VN,1706670051
533,kiunga,-6.1219,141.2906,30.85,63,97,1.69,PG,1706670052
534,soio,-6.1349,12.3689,25.91,86,100,4.19,AO,1706670052
535,tucano,-10.9631,-38.7867,23.26,69,0,1.68,BR,1706670052
536,horad zhodzina,54.0983,28.3325,-2.85,89,100,3.21,BY,1706670128
537,padang,-0.9492,100.3543,32.03,63,97,0.39,ID,1706670029
538,clinton,42.587,-82.9199,2.01,94,100,1.54,US,1706670129
539,bonny,4.4522,7.1681,26.55,86,89,2.7,NG,1706670129
540,ofunato,39.0717,141.7167,8.44,56,100,3.62,JP,1706670072
541,clovis,36.8252,-119.7029,19.36,67,0,0.0,US,1706670007
542,sur,22.5667,59.5289,23.05,74,100,2.05,OM,1706670131
543,tazacorte,28.629,-17.9293,18.42,29,0,4.02,ES,1706670131
544,nova vicosa,-17.8919,-39.3719,25.17,90,100,3.83,BR,1706670131
545,mendoza,-32.8908,-68.8272,30.74,30,40,5.14,AR,1706670039
546,salinopolis,-0.6136,-47.3561,26.52,84,100,4.15,BR,1706670132
547,broome,42.2506,-75.833,-0.06,89,100,3.6,US,1706670132
548,sidrolandia,-20.9319,-54.9614,22.94,68,21,2.27,BR,1706670132
549,kolosovka,56.4678,73.611,-18.56,98,89,2.96,RU,1706670133
550,parnamirim,-5.9156,-35.2628,26.94,83,20,2.06,BR,1706670133
551,arkalyk,50.2486,66.9114,-16.13,97,98,3.68,KZ,1706670133
